Year,mode,input_panel_orientation,capacity_source,round,received_demand_total,desired_output_total,realized_output_total,unmet_capacity_total,capacity_penalty_total,supplier_demand_total,absolute_supplier_demand_total,residual_share,mean_capacity_stress,median_capacity_stress,share_capacity_binding,share_capacity_missing,converged
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,98,5367.2467895111195,5367.2467895111195,5367.2467895111195,0.0,0.0,5058.2771047072765,5058.2771047072765,1.7926698609660296e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,99,5058.2771047072765,5058.2771047072765,5058.2771047072765,0.0,0.0,4767.396080234028,4767.396080234028,1.689580679629e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,100,4767.396080234028,4767.396080234028,4767.396080234028,0.0,0.0,4493.523493111783,4493.523493111783,1.5925193438192342e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,101,4493.523493111783,4493.523493111783,4493.523493111783,0.0,0.0,4235.6451328546245,4235.6451328546245,1.5011264140412004e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,102,4235.6451328546245,4235.6451328546245,4235.6451328546245,0.0,0.0,3992.808659187837,3992.808659187837,1.4150643778034855e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,103,3992.808659187837,3992.808659187837,3992.808659187837,0.0,0.0,3764.1197277113315,3764.1197277113315,1.3340162765413106e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,104,3764.1197277113315,3764.1197277113315,3764.1197277113315,0.0,0.0,3548.738365553317,3548.738365553317,1.257684421136401e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,105,3548.738365553317,3548.738365553317,3548.738365553317,0.0,0.0,3345.8755803140857,3345.8755803140857,1.1857891901156321e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,106,3345.8755803140857,3345.8755803140857,3345.8755803140857,0.0,0.0,3154.790186762615,3154.790186762615,1.118067905021984e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,107,3154.790186762615,3154.790186762615,3154.790186762615,0.0,0.0,2974.7858368265734,2974.7858368265734,1.0542737778333357e-07,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,108,2974.7858368265734,2974.7858368265734,2974.7858368265734,0.0,0.0,2805.208239414988,2805.208239414988,9.941749256585747e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,109,2805.208239414988,2805.208239414988,2805.208239414988,0.0,0.0,2645.442557539546,2645.442557539546,9.3755344826892e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,110,2645.442557539546,2645.442557539546,2645.442557539546,0.0,0.0,2494.910971059983,2494.910971059983,8.842045643269575e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,111,2494.910971059983,2494.910971059983,2494.910971059983,0.0,0.0,2353.0703941770153,2353.0703941770153,8.339358024587115e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,112,2353.0703941770153,2353.0703941770153,2353.0703941770153,0.0,0.0,2219.410337536918,2219.410337536918,7.865662435765512e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,113,2219.410337536918,2219.410337536918,2219.410337536918,0.0,0.0,2093.450905500107,2093.450905500107,7.419258111046617e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,114,2093.450905500107,2093.450905500107,2093.450905500107,0.0,0.0,1974.7409197653815,1974.7409197653815,6.998546059853713e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,115,1974.7409197653815,1974.7409197653815,1974.7409197653815,0.0,0.0,1862.8561611355776,1862.8561611355776,6.602022835551799e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,116,1862.8561611355776,1862.8561611355776,1862.8561611355776,0.0,0.0,1757.3977217631325,1757.3977217631325,6.228274695752257e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,117,1757.3977217631325,1757.3977217631325,1757.3977217631325,0.0,0.0,1657.990460727621,1657.990460727621,5.8759721288294094e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,118,1657.990460727621,1657.990460727621,1657.990460727621,0.0,0.0,1564.2815562754213,1564.2815562754213,5.543864723010792e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,119,1564.2815562754213,1564.2815562754213,1564.2815562754213,0.0,0.0,1475.9391484964033,1475.9391484964033,5.230776355979186e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,120,1475.9391484964033,1475.9391484964033,1475.9391484964033,0.0,0.0,1392.6510666265362,1392.6510666265362,4.935600684391652e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,121,1392.6510666265362,1392.6510666265362,1392.6510666265362,0.0,0.0,1314.123635550664,1314.123635550664,4.6572969140865447e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,122,1314.123635550664,1314.123635550664,1314.123635550664,0.0,0.0,1240.0805564387106,1240.0805564387106,4.3948858330218124e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,123,1240.0805564387106,1240.0805564387106,1240.0805564387106,0.0,0.0,1170.2618567827565,1170.2618567827565,4.147446090172233e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,124,1170.2618567827565,1170.2618567827565,1170.2618567827565,0.0,0.0,1104.4229054140662,1104.4229054140662,3.914110704717724e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,125,1104.4229054140662,1104.4229054140662,1104.4229054140662,0.0,0.0,1042.3334883692085,1042.3334883692085,3.694063790882804e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,126,1042.3334883692085,1042.3334883692085,1042.3334883692085,0.0,0.0,983.7769417451235,983.7769417451235,3.4865374847467464e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,127,983.7769417451235,983.7769417451235,983.7769417451235,0.0,0.0,928.5493379350822,928.5493379350822,3.2908090602373444e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,128,928.5493379350822,928.5493379350822,928.5493379350822,0.0,0.0,876.4587218727928,876.4587218727928,3.106198222355177e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,129,876.4587218727928,876.4587218727928,876.4587218727928,0.0,0.0,827.3243941311082,827.3243941311082,2.9320645664521118e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,130,827.3243941311082,827.3243941311082,827.3243941311082,0.0,0.0,780.9762379265869,780.9762379265869,2.7678051931135703e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,131,780.9762379265869,780.9762379265869,780.9762379265869,0.0,0.0,737.2540872719396,737.2540872719396,2.6128524688702467e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,132,737.2540872719396,737.2540872719396,737.2540872719396,0.0,0.0,696.007133696612,696.007133696612,2.4666719235965533e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,133,696.007133696612,696.007133696612,696.007133696612,0.0,0.0,657.0933691220636,657.0933691220636,2.3287602760424846e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,134,657.0933691220636,657.0933691220636,657.0933691220636,0.0,0.0,620.3790626334979,620.3790626334979,2.1986435794956077e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,135,620.3790626334979,620.3790626334979,620.3790626334979,0.0,0.0,585.7382690347963,585.7382690347963,2.0758754800837605e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,136,585.7382690347963,585.7382690347963,585.7382690347963,0.0,0.0,553.0523672087202,553.0523672087202,1.9600355807085915e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,137,553.0523672087202,553.0523672087202,553.0523672087202,0.0,0.0,522.2096264309281,522.2096264309281,1.8507279040483276e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,138,522.2096264309281,522.2096264309281,522.2096264309281,0.0,0.0,493.10479890441474,493.10479890441474,1.747579448486571e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,139,493.10479890441474,493.10479890441474,493.10479890441474,0.0,0.0,465.6387368913676,465.6387368913676,1.6502388312151436e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,140,465.6387368913676,465.6387368913676,465.6387368913676,0.0,0.0,439.71803292252207,439.71803292252207,1.5583750131243373e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,141,439.71803292252207,439.71803292252207,439.71803292252207,0.0,0.0,415.2546816605243,415.2546816605243,1.4716761004356727e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,142,415.2546816605243,415.2546816605243,415.2546816605243,0.0,0.0,392.1657620838401,392.1657620838401,1.3898482183513329e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,143,392.1657620838401,392.1657620838401,392.1657620838401,0.0,0.0,370.3731387420355,370.3731387420355,1.312614452293159e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,144,370.3731387420355,370.3731387420355,370.3731387420355,0.0,0.0,349.80318091197074,349.80318091197074,1.2397138525830661e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,145,349.80318091197074,349.80318091197074,349.80318091197074,0.0,0.0,330.38649855811576,330.38649855811576,1.1709004986778116e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,146,330.38649855811576,330.38649855811576,330.38649855811576,0.0,0.0,312.05769406910076,312.05769406910076,1.1059426193152544e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,147,312.05769406910076,312.05769406910076,312.05769406910076,0.0,0.0,294.7551288070275,294.7551288070275,1.0446217651575194e-08,1.0,1.0,0.0,0.0,False
1995,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,148,294.7551288070275,294.7551288070275,294.7551288070275,0.0,0.0,278.4207035663872,278.4207035663872,9.867320307302608e-09,1.0,1.0,0.0,0.0,True
